mine_id,injury_body_part,injury_classifiation,injury_count,injury_days_lost,injury_nature,injury_source
4105303,Eye(s) (inc. optic nerve & vision),Days away from work only,1,3,"Burn, chemical",Acids and alkalies
4105309,Mouth,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4105314,Multiple parts,Days away AND restricted activity,1,7,Multiple injuries,"Forklifts, stackers, tractors, etc"
4105317,Ankle,Days of restricted activity only,1,0,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
4105317,Back,Days away AND restricted activity,1,43,"Sprain, strains","Axe, hammer, sledge"
4105326,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains",Wrench
4105326,"Arm, NEC",Days away from work only,1,5,"Fracture, chip",Belt conveyors
4105326,Elbow,Days away AND restricted activity,1,70,"Cut, laceration, puncture",Metal covers and guards
4105326,Forearm,Days of restricted activity only,1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4105326,Mouth,"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
4105326,Wrist,Days of restricted activity only,1,0,"Fracture, chip","Stairs, steps"
4105329,Lower leg,Days of restricted activity only,1,0,Multiple injuries,"Buildings & structures, boats & rafts NEC"
4105329,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains","Milling, cleaning plant, & breaker machines"
4105330,"Arm, NEC",Days of restricted activity only,1,0,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
4105330,Back,"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains",Belt conveyors
4105330,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Wrench
4105330,Back,Days of restricted activity only,1,0,"Sprain, strains","Metal NEC (pipe, wire, nails, manhole covers)"
4105330,Body systems,"Occupational illness, (NOT 1-6)",1,2,"Heat stroke, sunstroke, heat cramps, etc.",Heat
4105330,Knee,Days of restricted activity only,1,0,"Sprain, strains",Bodily motion
4105330,Elbow,Days of restricted activity only,1,0,"Contusion, bruise",Conveyors NEC
4105335,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Steel rail (all sizes)
4105335,Chest,Days of restricted activity only,1,0,"Fracture, chip",Metal covers and guards
4105337,Lower leg,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4105337,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Drums, pulleys, sheaves (not conveyor)"
4105347,Ankle,Days of restricted activity only,1,0,"Fracture, chip",Surface mining machines
4105359,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,Dust in eyes,Pulverized mineral
4105362,Back,Days of restricted activity only,1,0,"Unclassified, not determined","Highway ore carriers, other large trucks, buses"
4105362,Back,Days of restricted activity only,1,0,"Unclassified, not determined","Highway ore carriers, other large trucks, buses"
4105363,Multiple parts,Days of restricted activity only,1,0,"Sprain, strains",Surface mining machines
4105363,Foot (not ankle or toes),Days away from work only,1,21,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4105363,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Wrench
4105364,Ankle,Days of restricted activity only,1,0,"Sprain, strains",Ground
4105365,Finger(s),Days away from work only,1,9,"Cut, laceration, puncture",Belt conveyors
4105367,Lower leg,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4105367,Ankle,Days of restricted activity only,1,0,"Sprain, strains",Ground
4105373,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4105380,"Arm, NEC",Days of restricted activity only,1,0,"Fracture, chip","Floor, walking surface"
4105380,Knee,Days away from work only,1,126,"Contusion, bruise",Ground
4105387,Multiple parts,Days away from work only,1,335,"Contusion, bruise",Ground
4105387,Knee,Days of restricted activity only,1,0,"Sprain, strains",Ground
4105390,Body systems,Days of restricted activity only,1,0,"Poisoning, systemic","Animals, insects, birds, reptiles, (live)"
4105390,Chest,Days away from work only,1,364,"Sprain, strains",Metal covers and guards
4105395,Wrist,Days away from work only,1,323,"Fracture, chip",Surface mining machines
4105395,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
4105405,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,Crushing,"Pumps, fans, compressors, engines, turbines, NEC"
4105406,Shoulder(s),Days away from work only,1,291,"Fracture, chip",Ground
4105411,"Arm, NEC",Days away from work only,1,323,"Sprain, strains","Floor, walking surface"
4105411,Knee,Days away from work only,1,55,"Contusion, bruise","Metal NEC (pipe, wire, nails, manhole covers)"
4105411,Finger(s),Days away from work only,1,4,"Cut, laceration, puncture",Metal covers and guards
4105413,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Metal covers and guards
4105413,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Belt conveyors
4105415,Brain,Days away from work only,1,2,"Concussion -- brain, cerebral","Floor, walking surface"
4105415,Jaw (inc. chin),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Abrasive stone or wheel grinder, buffer, polisher, waxer"
4105442,Upper arm,"Permanent disability, partial or total",1,10,Amputation or enucleation,Belt conveyors
4105471,Multiple parts,"Death, fatal",1,0,Crushing,Ground
4105482,Back,"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains","Highway ore carriers, other large trucks, buses"
4105492,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4105517,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,Crushing,Metal covers and guards
4105532,Ankle,"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Ground
4200013,Toe(s),Days of restricted activity only,1,0,Multiple injuries,Metal covers and guards
4200013,Foot (not ankle or toes),Days of restricted activity only,1,0,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
4200013,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4200079,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4200079,"Face, multiple parts","Injuries w/o death, days away, or restrict. act.",1,0,Non-Contact electric arc burn,Electrical apparatus NEC
4200079,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4200079,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains",Belt conveyors
4200079,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4200079,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4200079,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4200089,Knee,Days away from work only,1,263,"Sprain, strains","Mine floor, bottom, footwall"
4200089,Body systems,"Occupational illness, (NOT 1-6)",1,0,"Poisoning, systemic",Noxious mine gases NEC
4200089,Hips,Days away from work only,1,40,"Hernia, rupture","Broken rock, coal, ore, waste"
4200089,Chest,Days away from work only,1,253,"Hernia, rupture","Metal NEC (pipe, wire, nails, manhole covers)"
4200089,Hand,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Rubber, glass, plastic"
4200089,Abdomen,Days away from work only,1,52,"Hernia, rupture","Conductors, electric cables and trolley poles"
4200089,Wrist,Days away from work only,1,46,"Fracture, chip","Mine floor, bottom, footwall"
4200089,Knee,Days away from work only,1,20,Dislocation,"Mine floor, bottom, footwall"
4200089,Foot (not ankle or toes),Days away from work only,1,36,"Fracture, chip","Chains, ropes, cables (not conveyor)"
4200089,Ankle,Days away from work only,1,168,"Fracture, chip","Caving rock, coal, ore, waste"
4200089,Knee,Days away from work only,1,165,"Sprain, strains","Mine floor, bottom, footwall"
4200089,Hand,Days away from work only,1,53,"Fracture, chip",Wrench
4200089,Back,Days away from work only,1,5,"Sprain, strains","Mine floor, bottom, footwall"
4200089,Thigh,Days away from work only,1,146,"Contusion, bruise",Longwall supports (chocks and blocks)
4200089,Shoulder(s),Days away from work only,1,20,"Sprain, strains","Metal NEC (pipe, wire, nails, manhole covers)"
4200089,Shoulder(s),Days away from work only,1,121,Dislocation,Belt conveyors
4200149,Shoulder(s),Days away from work only,1,137,"Sprain, strains","Metal NEC (pipe, wire, nails, manhole covers)"
4200149,Ankle,Days away from work only,1,2,"Fracture, chip",Ground
4200149,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains",Ground
4200149,Mouth,"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
4200149,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Hand tools, powered NEC"
4200149,Back,"Injuries w/o death, days away, or restrict. act.",1,0,"Unclassified, not determined",Surface mining machines
4200297,Knee,Days of restricted activity only,1,0,"Sprain, strains","Mine floor, bottom, footwall"
4200297,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Crowbar, pry bar"
4200297,Knee,Days of restricted activity only,1,0,"Sprain, strains",Ground
4200706,Back,Days away AND restricted activity,1,13,"Fracture, chip","Floor, walking surface"
4200706,Body systems,Employee natural caused fatal & nonfatal injury,1,0,Heart attack,"Miscellaneous, NEC"
4200898,Foot (not ankle or toes),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Ground
4200943,Back,"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains","Sand, gravel, shell"
4200998,Knee,Days away from work only,1,30,"Sprain, strains",Ice
4200998,Thigh,All other cases (inc. 1st aid),1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4201392,Back,"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains",Bodily motion
4201392,Jaw (inc. chin),Days away from work only,1,149,"Fracture, chip",Metal covers and guards
4201444,Ankle,"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains",Ground
4201452,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Steel rail (all sizes)
4201566,Lower leg,Days away from work only,1,56,"Fracture, chip","Mine floor, bottom, footwall"
4201566,Ankle,Days away from work only,1,59,"Sprain, strains","Mine floor, bottom, footwall"
4201566,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4201566,Back,Days away from work only,1,2,"Sprain, strains","Mine floor, bottom, footwall"
4201566,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4201566,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4201566,Back,Days away from work only,1,8,"Sprain, strains",Bodily motion
4201566,Finger(s),Days away from work only,1,45,"Cut, laceration, puncture","Drill, percussive"
4201566,Ankle,Days away from work only,1,4,"Sprain, strains","Broken rock, coal, ore, waste"
4201566,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4201566,"Leg, multiple",Days away from work only,1,40,"Fracture, chip","Caving rock, coal, ore, waste"
4201566,Shoulder(s),Days away from work only,1,66,"Unclassified, not determined","Floor, walking surface"
4201566,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4201566,Multiple parts,Days away from work only,1,74,"Fracture, chip","Caving rock, coal, ore, waste"
4201566,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Belt conveyors
4201566,Body systems,Employee natural caused fatal & nonfatal injury,1,0,Heart attack,"Miscellaneous, NEC"
4201566,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4201566,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Axe, hammer, sledge"
4201566,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4201566,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Pumps, fans, compressors, engines, turbines, NEC"
4201566,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4201647,"Arm, NEC",Days away from work only,1,169,Crushing,Metal covers and guards
4201665,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4201665,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Contusion, bruise",Surface mining machines
4201890,Shoulder(s),Days away from work only,1,68,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
4201890,Finger(s),Days away from work only,1,45,"Sprain, strains","Rubber, glass, plastic"
4201950,"Leg, NEC",Days away from work only,1,16,"Contusion, bruise",Metal covers and guards
4201975,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4201987,Hand,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
4201996,Foot (not ankle or toes),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Floor, walking surface"
4201996,Mouth,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4201996,Knee,"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains",Ground
4201996,Jaw (inc. chin),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4201996,Hand,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
4201996,Jaw (inc. chin),Days away AND restricted activity,1,9,"Fracture, chip",Steel rail (all sizes)
4201996,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Metal covers and guards
4201996,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
4202042,Knee,Days away AND restricted activity,1,93,"Fracture, chip","Miscellaneous, NEC"
4202052,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Metal covers and guards
4202093,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4202099,"Leg, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
4202107,Lower leg,Days of restricted activity only,1,0,"Sprain, strains","Sand, gravel, shell"
4202121,Finger(s),Days of restricted activity only,1,0,"Fracture, chip","Axe, hammer, sledge"
4202177,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Abrasive stone or wheel grinder, buffer, polisher, waxer"
4202241,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Metal covers and guards
4202241,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Posts, caps, headers, timber"
4202241,Jaw (inc. chin),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Hand tools not powered NEC
4202241,Scalp,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4202241,Back,Days away from work only,1,2,"Sprain, strains",Bags
4202241,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Underground mining machines
4202241,Ankle,Days away from work only,1,5,"Sprain, strains",Steps
4202241,Ankle,Days away from work only,1,2,"Sprain, strains","Broken rock, coal, ore, waste"
4202241,Hand,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Caving rock, coal, ore, waste"
4202241,Upper arm,Days away from work only,1,15,"Sprain, strains",Wrench
4202241,Body systems,Employee natural caused fatal & nonfatal injury,1,0,Heart attack,"Miscellaneous, NEC"
4202241,Finger(s),Days away from work only,1,162,"Fracture, chip",Belt conveyors
4202241,Nose,Days away from work only,1,6,"Fracture, chip","Broken rock, coal, ore, waste"
4202241,Elbow,Days away from work only,1,6,"Contusion, bruise","Mine floor, bottom, footwall"
4202241,Shoulder(s),Days away from work only,1,184,"Sprain, strains","Metal NEC (pipe, wire, nails, manhole covers)"
4202241,"Upper extremities, multiple",Days away AND restricted activity,1,8,"Cut, laceration, puncture",Metal covers and guards
4202241,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Caving rock, coal, ore, waste"
4202241,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Broken rock, coal, ore, waste"
4202241,Finger(s),Days away AND restricted activity,1,69,"Cut, laceration, puncture","Mine jeep, kersey, jitney (rail & nonrail), S&S tractor"
4202241,Finger(s),Days away from work only,1,43,"Fracture, chip",Underground mining machines
4202241,Ear(s) external,Days away from work only,1,2,"Cut, laceration, puncture",Drill steel (all kinds)
4202241,Neck,Days away from work only,1,13,"Sprain, strains","Caving rock, coal, ore, waste"
4202263,Shoulder(s),Days away from work only,1,132,"Sprain, strains","Mine floor, bottom, footwall"
4202263,Shoulder(s),Days away from work only,1,175,"Sprain, strains","Rubber, glass, plastic"
4202263,Foot (not ankle or toes),Days away AND restricted activity,1,39,"Fracture, chip",Ground
4202335,Knee,Days away from work only,1,66,"Sprain, strains",Loose dirt & mud
4202360,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,Crushing,"Crowbar, pry bar"
4202373,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Milling, cleaning plant, & breaker machines"
4202395,Shoulder(s),Days away from work only,1,75,"Sprain, strains",Metal covers and guards
4202397,Body systems,"Occupational illness, (NOT 1-6)",1,0,"Heat stroke, sunstroke, heat cramps, etc.",Heat
4202431,Lower leg,Days away from work only,1,42,"Fracture, chip","Floor, walking surface"
4202519,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,"Scratches, abrasions (superficial wounds)",Pulverized mineral
4202519,"Upper extremities, multiple","Injuries w/o death, days away, or restrict. act.",1,0,"Contusion, bruise",Ground
4202519,Lower leg,Days of restricted activity only,1,0,"Fracture, chip",Ground
4202544,Foot (not ankle or toes),Days away from work only,1,236,"Fracture, chip","Broken rock, coal, ore, waste"
4202560,Shoulder(s),Days away from work only,1,12,"Sprain, strains","Milling, cleaning plant, & breaker machines"
4202621,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Crowbar, pry bar"
4202700,Multiple parts,Days away from work only,1,271,Multiple injuries,Ground
4202718,Upper arm,Days of restricted activity only,1,0,"Sprain, strains","Boxes, crates, cartons"
4300005,Toe(s),Days away from work only,1,83,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
4300023,Hand,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Chains, ropes, cables (not conveyor)"
4300024,Finger(s),Days away AND restricted activity,1,52,"Sprain, strains",Surface mining machines
4300024,Back,Days of restricted activity only,1,0,"Sprain, strains",Bodily motion
4300024,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains","Axe, hammer, sledge"
4300024,Ankle,Days of restricted activity only,1,0,"Sprain, strains","Broken rock, coal, ore, waste"
4300030,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Metal covers and guards
4300030,Shoulder(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains",Metal covers and guards
4300030,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,"Scratches, abrasions (superficial wounds)",Pulverized mineral
4300160,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,"Scratches, abrasions (superficial wounds)","Metal NEC (pipe, wire, nails, manhole covers)"
4300191,Back,Days away from work only,1,7,"Sprain, strains","Highway ore carriers, other large trucks, buses"
4300289,Hips,Days away from work only,1,69,"Fracture, chip",Ground
4300289,"Trunk, multiple","Permanent disability, partial or total",1,0,"Fracture, chip","Broken rock, coal, ore, waste"
4300351,Shoulder(s),Days of restricted activity only,1,0,"Unclassified, not determined","Forklifts, stackers, tractors, etc"
4300351,Shoulder(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Unclassified, not determined","Metal NEC (pipe, wire, nails, manhole covers)"
4300351,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains",Bags
4300351,Mouth,"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
4300351,Knee,Days away AND restricted activity,1,3,"Sprain, strains",Steps
4300351,Ear(s) internal (inc. hearing),"Occupational illness, (NOT 1-6)",1,0,Hearing loss or impairment,Noise NEC
4300351,Shoulder(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Unclassified, not determined",Steel rail (all sizes)
4300351,"Upper extremities, multiple",Days of restricted activity only,1,0,"Contusion, bruise","Milling, cleaning plant, & breaker machines"
4300457,Finger(s),Days away AND restricted activity,1,4,"Fracture, chip",Metal covers and guards
4300493,Ear(s) internal (inc. hearing),"Occupational illness, (NOT 1-6)",1,0,Hearing loss or impairment,Noise NEC
4400015,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
4400024,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,"Scratches, abrasions (superficial wounds)","Metal NEC (pipe, wire, nails, manhole covers)"
4400024,"Trunk, NEC",Days away AND restricted activity,1,1,"Cut, laceration, puncture","Broken rock, coal, ore, waste"
4400026,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,Dust in eyes,Pulverized mineral
4400038,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Chains, ropes, cables (not conveyor)"
4400044,Shoulder(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains",Ground
4400044,Back,Days away from work only,1,313,"Fracture, chip",Electrical apparatus NEC
4400044,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains",Pallets
4400044,Wrist,Days of restricted activity only,1,0,"Fracture, chip",Ground
4400044,Back,Days of restricted activity only,1,0,"Sprain, strains",Surface mining machines
4400056,Lower leg,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Highway ore carriers, other large trucks, buses"
4400061,Hand,All other cases (inc. 1st aid),1,0,"Contusion, bruise","Axe, hammer, sledge"
4400068,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains","Rubber, glass, plastic"
4400068,Finger(s),Days away AND restricted activity,1,75,"Cut, laceration, puncture",Coal & petroleum products NEC
4400068,Eye(s) (inc. optic nerve & vision),Days of restricted activity only,1,0,"Burn, chemical",Acids and alkalies
4400068,Hand,Days of restricted activity only,1,0,"Fracture, chip","Elevators, cages, skips, etc."
4400068,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
4400082,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Rubber, glass, plastic"
4400082,Multiple parts,"Injuries w/o death, days away, or restrict. act.",1,0,"Burn, chemical",Acids and alkalies
4400082,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Floor, walking surface"
4400082,Forearm,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
4400082,Body systems,"Occupational illness, (NOT 1-6)",1,0,"Heat stroke, sunstroke, heat cramps, etc.",Heat
4400082,Back,"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains","Barrels, kegs, drums"
4400082,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Blocking
4400092,Multiple parts,"Injuries w/o death, days away, or restrict. act.",1,0,"Contusion, bruise",Passenger cars and pickup trucks
4400092,Ear(s) internal (inc. hearing),All other cases (inc. 1st aid),1,0,Hearing loss or impairment,Noise NEC
4400092,Ear(s) internal (inc. hearing),All other cases (inc. 1st aid),1,0,Hearing loss or impairment,Noise NEC
4400093,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Floor, walking surface"
4400093,Hand,All other cases (inc. 1st aid),1,0,"Scratches, abrasions (superficial wounds)",Ground
4400093,Lower leg,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Broken rock, coal, ore, waste"
4400095,Mouth,Days away from work only,1,174,"Cut, laceration, puncture","Chains, ropes, cables (not conveyor)"
4400141,Shoulder(s),Days away from work only,1,2,"Contusion, bruise","Broken rock, coal, ore, waste"
4400144,Back,All other cases (inc. 1st aid),1,0,"Unclassified, not determined",Metal covers and guards
4400159,Forearm,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
4400165,"Head, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Apparel NEC, Ring"
4400189,Finger(s),Days away AND restricted activity,1,30,"Cut, laceration, puncture","Cranes, derricks"
4402277,"Trunk, multiple",Days away from work only,1,62,Multiple injuries,Surface mining machines
4402684,Brain,Employee natural caused fatal & nonfatal injury,1,1,Cerebral hemorrhage - NOT concussion,"Miscellaneous, NEC"
4402828,Wrist,"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip","Working surfaces outside, NEC"
4402828,Hand,Days away from work only,1,33,"Fracture, chip","Hand tools, powered NEC"
4402939,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains","Broken rock, coal, ore, waste"
4402939,Multiple parts,Days away from work only,1,3,"Scratches, abrasions (superficial wounds)","Highway ore carriers, other large trucks, buses"
4403010,Eye(s) (inc. optic nerve & vision),Days away from work only,1,94,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
4403088,Shoulder(s),Days away from work only,1,87,"Sprain, strains",Containers NEC
4403743,Back,Days away from work only,1,1,"Unclassified, not determined","Crowbar, pry bar"
4403743,Brain,Employee natural caused fatal & nonfatal injury,1,3,Cerebral hemorrhage - NOT concussion,"Miscellaneous, NEC"
4403743,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Electrical apparatus NEC
4403743,Eye(s) (inc. optic nerve & vision),Days away from work only,1,2,Non-Contact electric arc burn,"Machines NEC, welder, office machines"
4403743,Back,Days away from work only,1,5,"Sprain, strains",Bags
4403743,"Head, NEC",Days away from work only,1,1,"Cut, laceration, puncture",Surface mining machines
4403767,Finger(s),Days of restricted activity only,1,0,"Cut, laceration, puncture","Hand tools, powered NEC"
4403995,Back,Days away from work only,1,2,"Unclassified, not determined",Ground
4403995,Eye(s) (inc. optic nerve & vision),Days away AND restricted activity,1,2,Dust in eyes,Pulverized mineral
4403995,Eye(s) (inc. optic nerve & vision),Days away from work only,1,2,Dust in eyes,Pulverized mineral
4404191,Back,Days away from work only,1,20,"Sprain, strains","Highway ore carriers, other large trucks, buses"
4404212,"Lower extremities, multiple",Days of restricted activity only,1,0,"Contusion, bruise",Ground
4404856,Shoulder(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains","Metal NEC (pipe, wire, nails, manhole covers)"
4404856,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Belt conveyors
4404856,Neck,"Occupational illness, (NOT 1-6)",1,18,"Occupational diseases, NEC","Miscellaneous, NEC"
4404856,Hips,Days away from work only,2,263,"Fracture, chip","Mine floor, bottom, footwall"
4404856,"Trunk, NEC",Days away from work only,2,19,"Sprain, strains","Mine floor, bottom, footwall"
4404856,Back,Days away from work only,1,4,"Contusion, bruise","Mine jeep, kersey, jitney (rail & nonrail), S&S tractor"
4404856,Toe(s),Days away AND restricted activity,1,3,"Fracture, chip","Pumps, fans, compressors, engines, turbines, NEC"
